Bird, MEX, 3fc8ac56-09dd-436a-a87b-ce7baa509d26, 90, 13193, No update data, 9g3qx2sh995s
Bird, MEX, c82917b5-cacf-4492-bd8f-45632369d10a, 87, 12692, No update data, 9g3qrmc865ub
Bird, MEX, 52a17dc6-8be8-4801-9aa6-749374419580, 42, 4898, No update data, 9g3qrm88d1sv
Bird, MEX, 4a6bf1db-bb1f-4219-9a09-2b53812a989e, 89, 13026, No update data, 9g3qrm889bwx
Bird, MEX, 94477dd0-27ca-4732-8087-10a703326761, 91, 13360, No update data, 9g3qrm88d29z
Bird, MEX, 3384db6e-31b3-44ff-8878-c06cb1d55930, 83, 12024, No update data, 9g3qrmc9h554
Bird, MEX, 2b51987c-cf58-437d-80f5-2b5edb4f8b61, 64, 8851, No update data, 9g3qrm88d9tj
Bird, MEX, 95306a0a-b7d7-447c-8e39-e688a0e085a0, 96, 13430, No update data, 9g3qrm883v8k
Bird, MEX, e1410754-1201-49e3-8513-9ae23ceca9db, 62, 8517, No update data, 9g3qrmc84geq
Bird, MEX, c4228420-677a-4466-857d-22a216bd73a2, 91, 12640, No update data, 9g3qrnt0yjx0
Bird, MEX, c8b7d6ea-8d97-4853-b841-6618f6145344, 97, 13588, No update data, 9g3qrmc8svpe
Bird, MEX, cba0688f-7515-4ed2-a3d9-c1411b1ed618, 87, 12692, No update data, 9g3qrmc8v24y
Bird, MEX, 618d0bf0-d4b4-4fbc-9d87-c9c788b89fcf, 91, 13360, No update data, 9g3qrmc8trfu
Bird, MEX, 226dba19-5f29-4f0a-a2e5-b025f2ed6e2c, 83, 12024, No update data, 9g3qrm9xgszg
Bird, MEX, 66dbe6e8-6ed7-46d9-a4b8-1a8f853c57ad, 91, 13360, No update data, 9g3qrmc8vbs0
Bird, MEX, e3a51077-e5b5-4dfd-875b-0a3f0a6ea32f, 87, 12692, No update data, 9g3qrmc8kbxt
Bird, MEX, 4d2432c7-c7fd-4774-94e3-7bbfe88514ee, 72, 10187, No update data, 9g3qrmcuuy17
Bird, MEX, e38c2125-b1e0-49b3-bfb1-e7b2975ecccd, 56, 7515, No update data, 9g3qrmc8hu12
Bird, MEX, 35144e60-2c83-41f2-acb5-d577a33a5061, 96, 14195, No update data, 9g3qrmc9p07b
Bird, MEX, c4cb69d3-6686-4405-868e-341e6a96d092, 88, 12859, No update data, 9g3qrq1bru46
Bird, MEX, 4be39669-5d86-490f-9eb1-4841895778da, 90, 13193, No update data, 9g3qrmczz9kn
Bird, MEX, 9a54ef30-998f-40fc-84b7-0998dab3472d, 93, 13694, No update data, 9g3qrmc8zm2z
Bird, MEX, 31d2ab26-b82a-462b-bcac-d469c99d7ae5, 25, 2338, No update data, 9g3qrmc8wv8y
Bird, MEX, ac344e42-22c9-458b-91af-5a16e20f3faf, 96, 13430, No update data, 9g3qrq402jvw
Bird, MEX, ae695be3-0075-4edb-a83a-94c3639e67f3, 100, 14062, No update data, 9g3qrmfpb5ts
Bird, MEX, 98895cfb-4582-4de2-8591-bbf909d3a2ad, 96, 13430, No update data, 9g3qrmfpbzgz
Bird, MEX, 90124454-41c3-4255-ac81-57eaf83e9575, 92, 13527, No update data, 9g3qrmfpbg5b
Bird, MEX, 26f7c38a-2b40-4f6a-97e5-e3e155677925, 66, 8690, No update data, 9g3qrq94hne0
Bird, MEX, 96eab93d-774f-4597-9d97-1457418b07b1, 66, 8690, No update data, 9g3qrjud0086
Bird, MEX, 17ed0e78-74de-4dcf-b444-566ca4385017, 93, 13694, No update data, 9g3qrq94mqfv
Bird, MEX, 35aca051-e56e-4786-a18f-447aca23c2f6, 89, 13026, No update data, 9g3qrq92sgzs
Bird, MEX, 8e10d712-e483-4d8f-a251-715dfdca7e4b, 92, 13527, No update data, 9g3qrq94tm6v
Bird, MEX, d27d5a67-364a-4bee-8902-e192099405e7, 72, 9638, No update data, 9g3qrq44v4sw
Bird, MEX, 3ae69ac8-97b8-4da7-8026-52e3eb6c5fc3, 52, 6847, No update data, 9g3qrmcbs175
Bird, MEX, 612f808e-80c6-43a3-ac2c-69a7c18f2a5b, 47, 6012, No update data, 9g3qrju804jk
Bird, MEX, abd3d66d-2dd6-480e-bc13-46f2f6543f88, 96, 13430, No update data, 9g3qrm91x68g
Bird, MEX, 542ec311-3ff0-4559-b963-403c49668ac7, 93, 12956, No update data, 9g3qrm939953
Bird, MEX, 2f946d25-e1c0-46a2-8281-a547cebaccda, 88, 12166, No update data, 9g3qrm933rjm
Bird, MEX, 805fa8d2-d81e-4430-b759-84e652f7c3e3, 89, 12324, No update data, 9g3qrq4mf9mn
Bird, MEX, c8ff10e2-aabc-41e4-ac9e-63ec03a19ef8, 67, 8848, No update data, 9g3qrjq4yzj8
Bird, MEX, cabaa1e2-4119-44b6-9b6a-a3ac1899267d, 75, 10688, No update data, 9g3qrnkhwnr5
Bird, MEX, 01b7ec58-3b2c-4e63-92a8-96ded8287e0a, 54, 7181, No update data, 9g3qrnkhy1ph
Bird, MEX, 56a44ef1-82d4-4626-a73d-81884f25db4c, 38, 4509, No update data, 9g3qrjr3k7qn
Bird, MEX, a03ff70b-ccb5-481b-98f9-c954654abf5e, 65, 9018, No update data, 9g3qrnkhypzp
Bird, MEX, 64900049-d82d-4b79-80c1-497f2a82800c, 66, 9185, No update data, 9g3qrnkjjwtb
Bird, MEX, 1ff29904-ac33-4824-8d3f-b160dc7a8210, 58, 7849, No update data, 9g3qrjq4p3bf
Bird, MEX, f5380960-e05b-4827-976e-a3ac29bc7800, 93, 13694, No update data, 9g3qrmfwbbeb
Bird, MEX, 7f4044d5-f365-4c18-babc-90d4a763771f, 90, 13193, No update data, 9g3qrmfw8zgu
Bird, MEX, 0381ed73-b8b1-4f9f-aae4-b61612afa920, 82, 11218, No update data, 9g3qrmfwc540
Bird, MEX, 9600e375-cc88-47e8-ae8a-0a709a12ad3c, 92, 12798, No update data, 9g3qrmfwckv7
Bird, MEX, 75efce8c-5b27-4c39-b6ca-a9d56788d4ce, 88, 12859, No update data, 9g3qrmfwc3jk
Bird, MEX, 196ee2c2-040b-4015-bf78-6e6c14694510, 94, 13114, No update data, 9g3qrm9fs3yp
Bird, MEX, 2a7b836c-4142-4878-b56d-9c28621f4b04, 72, 10187, No update data, 9g3qrm2enct8
Bird, MEX, 308c3d63-6c09-4ad8-9ddd-a2cc9e30eca3, 84, 11534, No update data, 9g3qrjq1desb
Bird, MEX, d329a88f-7fb3-4252-8abd-55be08016c64, 36, 4175, No update data, 9g3qrm3mdnsu
Bird, MEX, 3b1c1344-5df5-42f9-a0ec-aee9028e8a62, 63, 8684, No update data, 9g3qrmd53byx
Bird, MEX, 451354c7-9ec5-4a41-a519-acc1f7cffbe9, 78, 11189, No update data, 9g3qrq4dpr8z
Bird, MEX, e48ec967-1515-4758-9a9f-690a431abf10, 83, 12024, No update data, 9g3qrm2c8jtq
Bird, MEX, a7235c7c-2e21-4faf-b920-1d381e26a93b, 53, 6636, No update data, 9g3qrm29h7n1
Bird, MEX, c6a625f5-a837-4a2f-ab07-676dba04bc20, 91, 12640, No update data, 9g3qrmfz1t78
Bird, MEX, bd2ca199-6ff9-45fb-91f9-306e5653bf04, 78, 10586, No update data, 9g3qrn5e9m8p
Bird, MEX, b23476fa-2d71-436d-a7ea-6bc82f4568fe, 66, 9185, No update data, 9g3qrq6epbd7
Bird, MEX, 0d7dfdbc-1b27-48cc-99a8-ddcdbc15b45e, 90, 12482, No update data, 9g3qrjm8c11g
Bird, MEX, d9bca3bc-1e99-4a86-8fd8-4507be7231d0, 82, 11218, No update data, 9g3qrq6fbx2e
Bird, MEX, e615c632-b563-43af-bcbe-9b610578da06, 22, 1837, No update data, 9g3qrjkgsm9n
Bird, MEX, 1da1317a-664f-4c9a-9f05-f4007fedbfda, 85, 11692, No update data, 9g3qrq4cwwzw
Bird, MEX, 8c2cab6d-b32e-49f8-959c-bd1da0ce3559, 81, 11690, No update data, 9g3qrjm46rc9
Bird, MEX, f25331b8-3a37-4b92-ab6d-ad095e6f918d, 37, 4342, No update data, 9g3qrq4vyd6s
Bird, MEX, c431f7a5-da19-4f78-a306-5dd0ee2cefb8, 94, 13114, No update data, 9g3qrm37r38f
Bird, MEX, c7df90e9-de87-4ee5-8061-347b0445971f, 78, 10586, No update data, 9g3qrjgmug34
Bird, MEX, b83cb793-6c3b-427f-84ec-c342719a3f50, 51, 6680, No update data, 9g3qrq4yph5b
Bird, MEX, 327f59ff-0e79-4f45-9c90-11fccb52e532, 88, 12166, No update data, 9g3qrjm2pzdp
Bird, MEX, 2c8568c4-a4af-4c48-8d0e-9d74cd3a2c4f, 45, 5678, No update data, 9g3qrq510dqy
Bird, MEX, 572d06a9-c198-4807-9f4b-179314d10171, 70, 9853, No update data, 9g3qrq6g54y3
Bird, MEX, 5e421af7-331e-4685-9b76-ae92936cf173, 87, 12692, No update data, 9g3qrq6g5pb2
Bird, MEX, e035ac1b-4153-4fc1-8af1-f9e9405c9821, 80, 11523, No update data, 9g3qrq6g5pb2
Bird, MEX, f6b17a69-bebc-40d6-b178-34354a6a0db4, 97, 13588, No update data, 9g3qrq6g5hyq
Bird, MEX, c692401e-ff10-44ff-a15b-7d1f2d4c041b, 93, 12956, No update data, 9g3qrq6g59ce
Bird, MEX, 51c0e867-83db-4114-93eb-be6ce7a1d362, 78, 11189, No update data, 9g3qrm0qte8b
Bird, MEX, a72e3a7a-0b8e-431b-988f-b1ae7e19bd55, 67, 8848, No update data, 9g3qrm0qmnue
Bird, MEX, 9e79d683-d42b-4a5f-916f-76e5c244a4fe, 96, 13430, No update data, 9g3qrq6g7spg
Bird, MEX, 72e4b636-06ec-449c-b189-197fe291ae27, 97, 13588, No update data, 9g3qrq6ghk00
Bird, MEX, 0528279b-8efa-4958-bde7-861be79c2a77, 96, 13430, No update data, 9g3qrq6fug36
Bird, MEX, a9251900-d974-4357-846d-c26c1804dc6b, 91, 13360, No update data, 9g3qrmd35hw7
Bird, MEX, bae6b80d-5515-4033-9cc1-98f7751b3a5f, 74, 10521, No update data, 9g3qrmd3svxw
Bird, MEX, 52797f51-8bae-40f7-a951-3a2cd61b6273, 91, 13360, No update data, 9g3qrmd35zkv
Bird, MEX, bd37daa9-f1d3-4101-bfa6-9892ffbd2d06, 72, 9638, No update data, 9g3qrm3u1p6j
Bird, MEX, 63a40186-2df1-48e6-aaed-bc218e898f29, 89, 13026, No update data, 9g3qrmd3tmdy
Bird, MEX, cf5ec1f3-1f1b-4218-b0cf-e08a80fe6a48, 80, 11523, No update data, 9g3qrjnm6eub
Bird, MEX, 02b91dc9-9fcf-402f-bf0f-9cdb5d385b32, 72, 9638, No update data, 9g3qrns58hjq
Bird, MEX, f71afec0-beab-4e6d-bcd7-aa50e6a74680, 24, 2171, No update data, 9g3qrq9zr32f
Bird, MEX, 0fa3ea74-c138-4cde-aca7-6045f66e8236, 100, 14863, No update data, 9g3qxcw8ddtx
Bird, MEX, fd5080da-f797-411e-b353-b7bd956aac56, 63, 8216, No update data, 9g3qxf5gkrqf
Bird, MEX, b6123ec4-7483-4f26-b767-9489f4504090, 73, 9796, No update data, 9g3qxcytg1ct
Bird, MEX, 7309ac2d-68ee-45ee-947f-f6d3b36a8907, 75, 10688, No update data, 9g3qxczmrtky
Bird, MEX, 95f93bd0-251c-43f0-b577-da65dea0413e, 84, 11534, No update data, 9g3qrwkd3dd9
Bird, MEX, b41562ca-ae99-4cd5-b62c-ba2d5e05a852, 52, 6847, No update data, 9g3qxf75hee8
Bird, MEX, f8257e9a-4629-4e7c-bd78-33656a5ec7fe, 39, 4676, No update data, 9g3qxf751n6d
Bird, MEX, 683dc6a9-43ad-4b7b-9689-9e9a4b4e4213, 24, 2171, No update data, 9g3qxfqb2uue
Bird, MEX, 3e10586f-1ae2-400d-ad9b-dc60d9fb6563, 90, 13193, No update data, 9g3qrtvr6kdn
Bird, MEX, 73e3f3f7-8276-4a77-8b87-096a3ba44b29, 45, 5678, No update data, 9g3qxdq6qsxc
Bird, MEX, c7118177-ecde-4b3b-80c0-6d9fcc5c89b2, 26, 2370, No update data, 9g3qxdq59b2b
Bird, MEX, aa476439-fcf6-43c0-9018-5cf71a9f320d, 48, 6179, No update data, 9g3qxdq59hr3
Bird, MEX, 6a00610f-7d20-435e-9eda-3cddc175382b, 35, 4008, No update data, 9g3qxdk3xwkr
Bird, MEX, ca6a9cdf-af07-40fa-a73c-36281c06e5ee, 43, 5344, No update data, 9g3qxdk3wxxz
Bird, MEX, ceb3d1df-7704-4508-be9c-5607b211f549, 15, 668, No update data, 9g3w81ggyxf1
Bird, MEX, ff735ad7-dcda-4425-9877-3c086ab5ad12, 48, 5846, No update data, 9g3qrkjudq3c
Bird, MEX, 94d1b4f9-75b8-4567-8750-b4eaa29073f8, 80, 11523, No update data, 9g3qrkrcxbp6
Bird, MEX, fccf7cd1-8326-4847-8eee-7eb25aec4268, 85, 12358, No update data, 9g3qrs2181ts
Bird, MEX, dd7fc234-f15f-428d-810c-113d2d1fa93e, 58, 7426, No update data, 9g3qrkwrsfxf
Bird, MEX, b5b11f48-d46d-4b7d-9019-67ac8313ea31, 91, 13360, No update data, 9g3qrkks9hdp
Bird, MEX, c16d27b1-5024-461c-978c-d120b538f4f8, 92, 13527, No update data, 9g3qrkkt0r7u
Bird, MEX, 46358faf-55a4-4df2-8b52-7b581eebee11, 87, 12692, No update data, 9g3qrktpw3h2
Bird, MEX, 211f5fbc-5c69-4635-beb4-4ee70cec851d, 66, 9185, No update data, 9g3qrktpy86x
Bird, MEX, 59a28db6-f434-4567-862b-df6ae87f0a21, 70, 9853, No update data, 9g3qrkv233t6
Bird, MEX, 7b3c7d38-0361-4f1f-8c2c-1f79df4721cc, 64, 8851, No update data, 9g3qrs2bbuhn
Bird, MEX, 8adfda79-6a7b-4911-9ed0-976549223ba6, 72, 10187, No update data, 9g3qrkv47122
Bird, MEX, 60e960c2-e3b4-4d4f-983f-59a3c2074e9d, 92, 13527, No update data, 9g3qrksq4e25
Bird, MEX, 4681c538-e454-4ad6-932c-6f5e34cc3b1d, 92, 13527, No update data, 9g3qrksq0eyz
Bird, MEX, b08ef800-53f5-425e-b22f-650d7681a14c, 90, 13193, No update data, 9g3qrksmbpmd
Bird, MEX, f3ca6587-7ef3-425c-8b69-fcbe65f205e7, 78, 10586, No update data, 9g3qr7utc1dn
Bird, MEX, 817e505d-2823-4594-b74c-7afd04595985, 53, 7014, No update data, 9g3qrkzwq968
Bird, MEX, b234a4fa-6a5d-4898-8142-f64bb59ea8cb, 97, 13588, No update data, 9g3qrmj8wx4x
Bird, MEX, 8b013639-0c51-45ab-9acf-906eee47aef6, 70, 9853, No update data, 9g3qrmhbpkzj
Bird, MEX, dbecf4d8-f04b-4d7b-851a-a555d614f97f, 62, 8517, No update data, 9g3qr7gxsqyk
Bird, MEX, ef77dbf0-7f8a-4aa1-8dd7-2c11421cd43e, 61, 7900, No update data, 9g3qrs1xqxfb
Bird, MEX, d0ad3dc1-c81e-4b09-8463-a57950d06620, 84, 11534, No update data, 9g3qr7gfy8z8
Bird, MEX, e1aa54f3-e2b9-47fe-9e5d-d9de2600d153, 74, 10521, No update data, 9g3qrmjqb9p5
Bird, MEX, ef25f857-1642-4d25-9fea-82db8b644515, 69, 9686, No update data, 9g3qr7fyw1zm
Bird, MEX, 8b79b0e3-f664-4e84-b131-f5e194f4f6d5, 93, 13694, No update data, 9g3qrk6tbsyf
Bird, MEX, 472857f9-3564-4176-8d88-ff31baee06bb, 93, 13694, No update data, 9g3qrk6db5vs
Bird, MEX, 36dbe3b7-f365-4963-85a9-e84e40bbf418, 97, 13588, No update data, 9g3qrk6w090t
Bird, MEX, 13e5fff6-0341-4528-aee5-b64d58bc3cbd, 88, 12859, No update data, 9g3qrkdzfge6
Bird, MEX, b66384c3-423f-4b40-9b62-681caf9c48e2, 94, 13114, No update data, 9g3qrt0sszzg
Bird, MEX, 7d3ca35d-3835-46b9-8037-e9f9ef0eb515, 91, 13360, No update data, 9g3qrk67p3rp
Bird, MEX, 811445ce-958d-4282-bf8b-a1b0108e959f, 92, 13527, No update data, 9g3qrk66ycty
Bird, MEX, 3aeca54a-b97f-46c9-82d7-14b455ee6919, 93, 13694, No update data, 9g3qrk6qp72g
Bird, MEX, 65352efd-004d-45cf-b7e5-7996837b82d9, 97, 13588, No update data, 9g3qrk6myvmy
Bird, MEX, 40bcadd8-32fc-456c-8e51-4b26324aa6fe, 97, 13588, No update data, 9g3qrk66qw4w
Bird, MEX, 8cdf1ccc-2147-4ace-a87b-1f386153d14a, 91, 13360, No update data, 9g3qrk6myqsm
Bird, MEX, 0d0d3f2d-d7fd-44b4-94a1-33687347f0a5, 51, 6320, No update data, 9g3qrk4ed29y
Bird, MEX, 7e97f007-37d7-4626-83ff-d95999244d5e, 20, 1503, No update data, 9g3qrk6q84td
Bird, MEX, e93b21b1-360f-4fb4-a284-625a774af629, 62, 8058, No update data, 9g3qrm5srk0f
Bird, MEX, 922145a6-3034-4f51-a207-f6e7040c9a64, 70, 9853, No update data, 9g3qrt1c2gu0
Bird, MEX, 97780f0f-4299-441f-b7c0-f5f3d612e234, 55, 7348, No update data, 9g3qrm5yzhu5
Bird, MEX, bf653f95-18b1-403c-a288-966e45e84737, 55, 7348, No update data, 9g3qrm5zxjh4
Bird, MEX, dbd596a3-c2cb-470e-bff0-6d16ab465e61, 78, 10586, No update data, 9g3qrmmt1d7w
Bird, MEX, c67c96b0-37c4-46dd-975a-bb22e2cdedff, 44, 5214, No update data, 9g3qrmqjge3c
Bird, MEX, 50a02345-f7f6-4a16-8457-f209bcf11821, 93, 13694, No update data, 9g3qrmmtsf9e
Bird, MEX, 2aa9938d-9762-46cd-907b-99fc39cde8f1, 92, 13527, No update data, 9g3qrmmttmdy
Bird, MEX, 0944ec96-7054-4790-ab97-952f919d48dd, 45, 5372, No update data, 9g3qrm54bu5z
Bird, MEX, c69f4b29-7b88-4358-886b-6856a8358e97, 64, 8851, No update data, 9g3qrt1gfq44
Bird, MEX, a4f115d0-7b4e-4d1a-84c2-291770ddb589, 75, 10688, No update data, 9g3qrmmmsyrd
Bird, MEX, 942db6cf-2f99-43d3-8b54-fa6f4fc34797, 38, 4509, No update data, 9g3qrmksp6c0
Bird, MEX, 2d7d487e-36f5-43bf-9e4f-bea826c55ade, 76, 10855, No update data, 9g3qrk1gn1z2
Bird, MEX, ac3d7b6a-c4d6-4d39-b72f-d9c8128ef734, 84, 12191, No update data, 9g3qr7fp6tm0
Bird, MEX, 3a181b8f-c7cf-4780-a89c-704574c630bd, 76, 10855, No update data, 9g3qr7fp6jgs
Bird, MEX, 45f26362-86ab-4444-9e12-1d6a3f756182, 55, 6952, No update data, 9g3qrmqzenws
Bird, MEX, 9db9d965-9b3f-4610-9489-f6f0db0210f5, 88, 12166, No update data, 9g3qrk3derhx
Bird, MEX, c2cd63f8-34c7-4df7-bae9-5360cacaa6ba, 53, 7014, No update data, 9g3qrk3deqk9
Bird, MEX, 78ebb580-dd81-44fa-9d2d-15aa7a9e8752, 66, 8690, No update data, 9g3qrk980ked
Bird, MEX, a3f78f11-45c1-4d01-a70c-c24d302183c3, 67, 9352, No update data, 9g3qrm433pf1
Bird, MEX, d86a8930-7d21-4a1c-a9d7-98009cf97916, 56, 7515, No update data, 9g3qrm43b659
Bird, MEX, 85afa2c5-a777-4190-8ae9-5dddeff90af6, 79, 10744, No update data, 9g3qrm7su2b1
Bird, MEX, 44ea6323-7762-45a5-a2a6-3d660aed19e8, 97, 13588, No update data, 9g3qrm4wvhue
Bird, MEX, 6002fb8e-f2e1-4d89-9011-04158297e1a0, 96, 13430, No update data, 9g3qrm4xhc92
Bird, MEX, 7d962222-68a2-454f-9825-d306dcea43a3, 98, 13746, No update data, 9g3qrm4xm6db
Bird, MEX, 948272c0-1038-4c9d-a7e8-841af20af0c4, 81, 11690, No update data, 9g3qrk1nydfw
Bird, MEX, 16878299-d9d2-4835-a576-ccf982494a10, 63, 8216, No update data, 9g3qrmtdfzey
Bird, MEX, 00628be3-d84d-4572-89c9-f26e01faf908, 67, 9352, No update data, 9g3qr7dj1mb3
Bird, MEX, 1d8d838c-4519-4485-997c-3629767ccc52, 65, 9018, No update data, 9g3qrk9q01b9
Bird, MEX, 7387c5d5-d9de-4f2f-9a27-bd9f3e5c8bc4, 55, 7348, No update data, 9g3qrk15e4w3
Bird, MEX, 9253f079-3227-4a56-9d8c-e7a812fde2f4, 20, 1503, No update data, 9g3qr79wy6h2
Bird, MEX, 0ddee74f-7dae-4b8b-86b7-c76915b67104, 73, 9796, No update data, 9g3qrm7zczws
Bird, MEX, 0ab00b18-0385-48ae-8c6b-d6c9329d4eac, 36, 4175, No update data, 9g3qrk0znzjd
Bird, MEX, 676840b3-918d-441f-9afd-026aaf5833d7, 57, 7682, No update data, 9g3qrk0zmbs5
Bird, MEX, 98083156-fb27-467a-a078-e5d60116f375, 85, 11692, No update data, 9g3qrm7q7mss
Bird, MEX, 85258989-ba9d-4a53-b0e4-805542e73c00, 97, 13588, No update data, 9g3qrm7rk1e4
Bird, MEX, 11c92b8a-3155-46f7-ba2e-fab4032098cd, 84, 12191, No update data, 9g3qrmxmfet5
Bird, MEX, c3b6b3ae-53b1-465c-b447-9d9c80caab63, 53, 7014, No update data, 9g3qrm6vq2sm
Bird, MEX, e52b1693-1e21-4dfb-bc2f-5cf65f8eaab4, 24, 2171, No update data, 9g3qrm6ug107
Bird, MEX, 47735ca1-2de2-4568-82c9-52501f5ddc69, 34, 3841, No update data, 9g3qrkc1fs0n
Bird, MEX, 949ac7e9-2e36-439e-a0e3-f76b8cf9bf10, 96, 13430, No update data, 9g3qrm7rcfbx
Bird, MEX, aaf2b30c-7b63-44a4-a17e-e2dfb1901277, 94, 13861, No update data, 9g3qrm7rc6m7
Bird, MEX, cad27dc1-f7c6-4ecd-9509-e741272581fd, 96, 13430, No update data, 9g3qrm7pz60c
Bird, MEX, 3ddd44e8-b885-4937-81ad-05d666320201, 51, 6680, No update data, 9g3qrm1vb413
Bird, MEX, cc462f40-4041-4340-9bd5-2c132679727d, 82, 11218, No update data, 9g3qrmsh5jw9
Bird, MEX, a2ae44e2-b2c4-4fc7-8689-da2b36e64f25, 48, 5846, No update data, 9g3qrmtzubzd
Bird, MEX, ab618bad-f02d-492d-91df-5b1c4ebcb8e5, 93, 12956, No update data, 9g3qrmshw3h3
Bird, MEX, 514c3c45-948a-4507-96dd-d281bd4d9dcf, 84, 11534, No update data, 9g3qrmshmxqp
Bird, MEX, 47d3b535-07bb-4d98-a669-c2893e58df78, 88, 12859, No update data, 9g3qrmsht2dz
Bird, MEX, cbc7696d-3097-48eb-99de-889180d85987, 97, 14362, No update data, 9g3qrmshkr2p
Bird, MEX, 014577b2-8154-47f6-8b34-261776c6174b, 93, 12956, No update data, 9g3qrmshtk4v
Bird, MEX, 01a5e6bf-3f43-4eb5-a184-eb455fb43762, 79, 10744, No update data, 9g3qrm67dq3f
Bird, MEX, 87820a72-2796-4147-9469-be40fa28ab90, 85, 12358, No update data, 9g3qrm679vww
Bird, MEX, e5ac8985-6606-40c1-ac6d-84b622b273b1, 49, 6004, No update data, 9g3qrt5b2t95
Bird, MEX, 7d9ce7e8-d335-439f-958d-edf983fb8b02, 90, 12482, No update data, 9g3qrmeuxq2f
Bird, MEX, 2562e0d5-adcc-46d8-9d09-0fb85382fc88, 19, 1336, No update data, 9g3qr79jpk2b
Bird, MEX, d53cdc1f-f9ab-4f42-bb0d-11e77ed265e4, 96, 13430, No update data, 9g3qrkbgdhhu
Bird, MEX, 3b9fe417-8a07-4741-b921-e6417a3ce5de, 80, 11523, No update data, 9g3qrmy9huxu
Bird, MEX, bf2bf018-cdc3-4389-861b-2ade1c634699, 93, 12956, No update data, 9g3qrme4p6bb
Bird, MEX, 00da2f2e-3a4a-4654-ba80-681f3ae0a1e9, 90, 13193, No update data, 9g3qrkbg9857
Bird, MEX, 52625ac4-60cc-4f85-ab39-bf19499e8553, 89, 13026, No update data, 9g3qrkbg0d2t
Bird, MEX, f032288f-37a6-46ef-b20e-d7e5ad13eae6, 97, 13588, No update data, 9g3qrkbg0s29
Bird, MEX, 59498fab-6aea-46b0-8a21-a56eab4749bf, 66, 9185, No update data, 9g3qrk0kyv8x
Bird, MEX, fc2dd20f-88c7-453e-8078-97a1746aa1c5, 97, 13588, No update data, 9g3qrme4juk1
Bird, MEX, 52618a15-9815-45f2-b8a2-b165881f22d3, 97, 13588, No update data, 9g3qrkbg0h29
Bird, MEX, 9ec3c185-162b-445f-876c-7bed5d555ec9, 92, 13527, No update data, 9g3qrme4q8zx
Bird, MEX, 2d19876f-e582-4447-84aa-3bc87cd310d3, 87, 12692, No update data, 9g3qrkbg0j0x
Bird, MEX, 59cc151f-86e7-4740-b9d2-8f46b0ec0071, 93, 13694, No update data, 9g3qrkbg2qge
Bird, MEX, 0a25614d-6c84-4398-b1dd-2e661c2b92e5, 93, 12956, No update data, 9g3qrme4rnk0
Bird, MEX, cfd29ecf-3251-4c2d-9fd9-e5d47d75f075, 97, 13588, No update data, 9g3qrkbdzr8u
Bird, MEX, a1549476-ad52-4c2a-9eea-bee236884d80, 97, 14362, No update data, 9g3qrme4h6b0
Bird, MEX, bedbe1c3-956b-4689-bb54-28ea3743d365, 97, 13588, No update data, 9g3qrme4m76y
Bird, MEX, a598aa4a-432c-4d80-ac63-9cce5acecc2e, 91, 13360, No update data, 9g3qrme4mkxy
Bird, MEX, 36930ce4-ff02-4a05-bd94-35e3a3eb3618, 96, 13430, No update data, 9g3qrme4mmxu
Bird, MEX, 73842e2d-2b2f-4d13-92e5-d9585bec9297, 88, 12859, No update data, 9g3qrme4kh54
Bird, MEX, 0da71918-ee4c-44ee-9dfb-f495d77f2196, 76, 10855, No update data, 9g3qrme47gky
Bird, MEX, fb69e528-c451-4a82-864d-383150fe358a, 18, 1169, No update data, 9g3qrmv30b7b
Bird, MEX, 88347ec3-ed57-4cfc-b1a4-2d2f2e7c963d, 24, 2171, No update data, 9g3qrme4kjeh
Bird, MEX, 30a65521-c57c-44c8-98ac-d7c6c17ce0ce, 75, 10688, No update data, 9g3qrkbdsyr9
Bird, MEX, a1e7bf1a-b339-436d-bcde-474cf079c37e, 96, 13430, No update data, 9g3qrme4s325
Bird, MEX, c0291cb4-97e0-4ee4-85a8-365a945e07ef, 75, 10688, No update data, 9g3qrme4s4gj
Bird, MEX, 49f191d9-e804-4148-a583-64beed6d8d3c, 89, 13026, No update data, 9g3qrkbdug96
Bird, MEX, 54a76708-8fa0-4dc0-9448-b23122f94460, 16, 835, No update data, 9g3qrm6qyddt
Bird, MEX, a0565e41-f74c-4fd8-a178-b9cd7bb58044, 89, 9204, No update data, 9g3qrme4exzu
Bird, MEX, a0cf0892-01ec-41b2-93c3-5fef29b028fc, 58, 7849, No update data, 9g3qrkbyfz74
Bird, MEX, 40245afa-7f70-451c-bdea-f8ba6c71104d, 76, 10855, No update data, 9g3qrkbehhxg
Bird, MEX, 0ab30302-89a7-49bf-9652-f46edaba2943, 20, 1503, No update data, 9g3qrk831znd
Bird, MEX, 228a4262-9f03-4aee-9ed2-778cadb13157, 90, 13193, No update data, 9g3qrkbd6nhz
Bird, MEX, 1488d4c1-883e-4b51-92bf-c49df57d71cb, 72, 10187, No update data, 9g3qrkbdd0sy
Bird, MEX, 73c94b8e-b4ba-4599-90f6-1b0eea5f3cd2, 97, 13588, No update data, 9g3qrm148t0d
Bird, MEX, ac7ac880-277c-464a-b701-1e8ec284409c, 91, 13360, No update data, 9g3qrm14b0b9
Bird, MEX, 3275235a-5b5b-4df3-bc17-fe1d76565b76, 91, 13360, No update data, 9g3qrm0fzffr
