Bird, MEX, dfdf996f-afff-4aae-bd79-277a0a748069, 44, 5214, No update data, 9g3qx2s3k9ks
Bird, MEX, a1e7bf1a-b339-436d-bcde-474cf079c37e, 67, 8848, No update data, 9g3qrjx1bxnb
Bird, MEX, a653a2bf-644c-483e-9c35-d4d5de9b070c, 79, 11356, No update data, 9g3qrmchq7kq
Bird, MEX, 2ae09dae-2c66-423c-9267-129588c4ee08, 55, 6952, No update data, 9g3qrm8zepbh
Bird, MEX, da496087-e902-477b-bf8c-66a870fc9a87, 78, 10586, No update data, 9g3qrm8zgwpg
Bird, MEX, 6a1e575b-5fb5-4f1c-97c7-e65a173f795d, 93, 13694, No update data, 9g3qrq1672h9
Bird, MEX, d7278e6a-4cfc-4af9-a833-919ec6b111b9, 93, 13694, No update data, 9g3qrq1672ux
Bird, MEX, ba27789c-3675-48ec-96ee-7fe45e4f9103, 85, 11692, No update data, 9g3qrm8zg9c8
Bird, MEX, 15db0b3f-dbbd-45ee-a651-f9954a4109d7, 78, 11189, No update data, 9g3qrmc105j6
Bird, MEX, 31c64135-f982-45d1-97c0-4eca9674c1da, 89, 13026, No update data, 9g3qrmc10u5b
Bird, MEX, 9f254be8-9dbf-43b6-80e5-7478636c52eb, 92, 12798, No update data, 9g3qrq2gzm8b
Bird, MEX, 81b9d66f-7d5c-47b0-9055-0730d9b55928, 87, 12008, No update data, 9g3qrnw0890d
Bird, MEX, 691d00a2-90c1-41a5-81ce-7fd8a1745499, 91, 13360, No update data, 9g3qrq16hczd
Bird, MEX, 00f85bf6-340f-47de-8f02-81c8af5489f4, 64, 8374, No update data, 9g3qrq2y0hj2
Bird, MEX, 1c42282b-a17f-4f24-912b-564575517fd0, 76, 10855, No update data, 9g3qrmbbnu08
Bird, MEX, b2d0a4fd-90b4-45d4-954b-2f5214ec72f2, 91, 13360, No update data, 9g3qrm8tytf9
Bird, MEX, 9600e375-cc88-47e8-ae8a-0a709a12ad3c, 93, 12956, No update data, 9g3qrnw08zt5
Bird, MEX, a759f505-d093-4000-9078-90424f223e5e, 93, 13694, No update data, 9g3qrm8tt6fv
Bird, MEX, dc93188f-dac2-4279-8288-6836efd676f9, 92, 13527, No update data, 9g3qrq16jmxf
Bird, MEX, a69a3d39-066b-4e85-8628-48f619700562, 96, 13430, No update data, 9g3qrnw0cj9b
Bird, MEX, 1c82c65e-4ab2-4296-8dc6-d015df3eb726, 92, 12798, No update data, 9g3qrq2uwyj9
Bird, MEX, a45e2376-bae6-464e-93fc-54f587107b5e, 96, 13430, No update data, 9g3qrnw11dg3
Bird, MEX, 4704be31-aaad-4f98-b85e-eadb679391b2, 96, 13430, No update data, 9g3qrq16nksk
Bird, MEX, 2613b08d-8018-4b0c-8954-f3ebc1aa54f5, 76, 10855, No update data, 9g3qrq16ne4d
Bird, MEX, 139ded56-bc3c-4bf3-951a-4b6dd1cafb3a, 45, 5372, No update data, 9g3qrntbtebu
Bird, MEX, ca915b45-4408-45fb-a3aa-3b6b800d095d, 92, 13527, No update data, 9g3qrq16pr8z
Bird, MEX, 34d430de-9f62-414e-a41a-84c81a4cdb75, 91, 13360, No update data, 9g3qrm8vbb5y
Bird, MEX, 42b33d06-30bf-47df-a2e1-b34de9d3da72, 79, 11356, No update data, 9g3qrm8v81tm
Bird, MEX, 697b1faa-17c7-4da9-9222-feaa21fb4dcd, 92, 13527, No update data, 9g3qrq16pdhh
Bird, MEX, 61e0c17e-4165-4715-97c2-a2378a8a15de, 96, 13430, No update data, 9g3qrq1d2hms
Bird, MEX, 402ad7be-b419-44be-a8e5-3a5a54724d09, 83, 12024, No update data, 9g3qrm9pe50p
Bird, MEX, 59dd7904-d00e-495a-a771-b06943de4065, 93, 13694, No update data, 9g3qrq19fx8j
Bird, MEX, d95b69eb-1875-46fc-866d-279436ffc3a0, 93, 12956, No update data, 9g3qrq3hunrv
Bird, MEX, 333be4a4-20b1-4b79-b41d-75c09c2f1775, 94, 13861, No update data, 9g3qrjtey0pn
Bird, MEX, 272cb427-225f-4d75-ade9-cea41d51bdc9, 100, 14062, No update data, 9g3qrjw8ng0d
Bird, MEX, d06cf006-d701-4864-8e28-3c55483fad48, 100, 14062, No update data, 9g3qrjqxyqsq
Bird, MEX, cf32787b-6e6b-4241-9436-0badf8ddfe17, 28, 2839, No update data, 9g3qrm8dv4st
Bird, MEX, 4f49ebf3-0e5e-4ef1-99a9-122fe3b26311, 92, 13527, No update data, 9g3qrm8dkj4b
Bird, MEX, 7d3cd100-1bdd-4617-8a0e-105648e25857, 98, 14529, No update data, 9g3qrjubuf3h
Bird, MEX, e16d5b52-9ca1-47a8-af79-8cf248993a3e, 97, 13588, No update data, 9g3qrm83pr0g
Bird, MEX, e1b07d7f-18f3-4923-b29a-215a2ccfb4cd, 87, 12008, No update data, 9g3qrm83pheg
Bird, MEX, 9a54ef30-998f-40fc-84b7-0998dab3472d, 62, 8517, No update data, 9g3qrnxttuhn
Bird, MEX, 34455040-c543-479c-bd08-b5bc1924cb3d, 69, 9686, No update data, 9g3qrm823e5k
Bird, MEX, 49014840-07e6-4b94-b313-775a87aae2c9, 93, 12956, No update data, 9g3qrjubgdxt
Bird, MEX, 05905059-8a64-497c-a46f-7ead7544a6fb, 54, 6794, No update data, 9g3qrnh91s52
Bird, MEX, dda78cd9-698a-495a-8a61-3bb2b39327fb, 96, 13430, No update data, 9g3qrm2pzgd7
Bird, MEX, 63688139-67aa-4029-8172-ef4e23e29cf2, 90, 12482, No update data, 9g3qrm8245hf
Bird, MEX, 623389a5-439c-49c0-a1ea-a368ce0dbc8e, 99, 13904, No update data, 9g3qrm82mxmz
Bird, MEX, 9e5400d5-f9c5-4be1-8087-8b9904479c25, 96, 14195, No update data, 9g3qrm82mk4f
Bird, MEX, 655f686f-40c8-4131-80e9-fd464672b033, 99, 13904, No update data, 9g3qrmcdyjrr
Bird, MEX, 64e60d1a-b1bd-4511-97a9-72fab2175b6d, 28, 2686, No update data, 9g3qrnkdxj7v
Bird, MEX, 1a39eb17-eb93-4766-b443-56a5fdaad5ce, 96, 13430, No update data, 9g3qrjub9c27
Bird, MEX, 321f7810-fc96-41ed-bbea-233e6010aa7c, 98, 13746, No update data, 9g3qrmcdm36c
Bird, MEX, beb35ef2-4d88-4f12-aaea-7d411d00d3b2, 49, 6004, No update data, 9g3qrnt0juk4
Bird, MEX, f9598b01-9928-4866-8368-48f6e402254b, 97, 13588, No update data, 9g3qrnhtbj2r
Bird, MEX, 16ed6993-3b13-45e9-b63c-fcc4b23801a8, 44, 5214, No update data, 9g3qrmcdrpeb
Bird, MEX, 426c774c-cea2-49fa-b93b-7afb6a8e0c73, 93, 13694, No update data, 9g3qrmc9hz3m
Bird, MEX, efce24d4-e54f-4cec-8aea-6a9d41cb020c, 97, 13588, No update data, 9g3qrmcdrr0y
Bird, MEX, e8db8f59-70ca-45ef-88e2-e4d59b4bcff0, 91, 13360, No update data, 9g3qrq1bjkdu
Bird, MEX, 47c35824-5190-4025-a7f4-7d8ec7bb96b1, 91, 13360, No update data, 9g3qrm88661y
Bird, MEX, a8bfc90c-a9e1-4be1-ab3f-1761a8e9625a, 97, 13588, No update data, 9g3qrjub0x0e
Bird, MEX, 2b582ac9-1639-4724-b710-8609b44b991a, 94, 13861, No update data, 9g3qrmcdrmzn
Bird, MEX, 5d85c395-a2c3-4e49-9414-4f68f23bfb2e, 22, 1837, No update data, 9g3qrmc8spzu
Bird, MEX, 2e4d7abc-ecb1-49e5-8d9d-2bdf1cd3846a, 91, 12640, No update data, 9g3qrjqtcx76
Bird, MEX, 7b08268a-c6fa-4e57-a898-225bad1bb55b, 90, 13193, No update data, 9g3qrm2xbptk
Bird, MEX, bb688337-d493-4fb0-83ff-c7a8c12aa7a9, 96, 13430, No update data, 9g3qrm884pkv
Bird, MEX, e484f4e0-0a41-4b05-85e4-5b9bef56bcaa, 88, 12859, No update data, 9g3qrm881ubm
Bird, MEX, ce9c9e88-29db-4ea7-909f-4e240580ff64, 71, 10020, No update data, 9g3qrmc8sxuk
Bird, MEX, 10e59bcc-5483-4164-bb12-ed149907aa5c, 92, 13527, No update data, 9g3qrm8819g6
Bird, MEX, 288e9f60-4726-43c5-bff0-22dfb0a5f920, 92, 13527, No update data, 9g3qrm8845uz
Bird, MEX, 14fb6c22-2874-45f0-bdaf-f199b0eef27a, 91, 13360, No update data, 9g3qrm884yg1
Bird, MEX, 9687ab5d-f00c-49ef-b1db-e4099f37a86f, 88, 12859, No update data, 9g3qrmcztgs1
Bird, MEX, ae695be3-0075-4edb-a83a-94c3639e67f3, 97, 13588, No update data, 9g3qrm885n0j
Bird, MEX, 0880a21c-93e4-4e0e-bdf8-417f7f3f5c23, 96, 14195, No update data, 9g3qrq1bw7hr
Bird, MEX, 983a46a2-38c9-464f-b9ab-587f028ecbfa, 93, 13694, No update data, 9g3qrq1bnksk
Bird, MEX, 68c1c7fb-9e43-44bf-8ae8-8901c2c758da, 78, 11189, No update data, 9g3qrmc8vyh5
Bird, MEX, 239cd58d-4460-4ac0-91dc-2632951e2986, 71, 10020, No update data, 9g3qrq1bwc0f
Bird, MEX, 94235d68-ce38-4f45-b8d8-544f4a1285f3, 93, 13694, No update data, 9g3qrq1bwgvg
Bird, MEX, 63771e21-3922-48b7-9671-a3bb66ee92c3, 73, 9796, No update data, 9g3qrmc8k8sm
Bird, MEX, dd263f9b-e826-40e8-95ce-ec046bfda15e, 93, 13694, No update data, 9g3qrq1bxqby
Bird, MEX, b76c4d16-744a-4693-8cd5-cce6588e4d2f, 89, 13026, No update data, 9g3qrmc8wkkr
Bird, MEX, 7ca2c1f0-861d-40e2-941d-3145426d2166, 97, 13588, No update data, 9g3qrq941v22
Bird, MEX, a035331e-93e4-4edb-a748-31be096bc284, 46, 5845, No update data, 9g3qrmc8w6um
Bird, MEX, 6378c0b6-76c1-4023-bba8-dec22783f064, 93, 13694, No update data, 9g3qrmc9pb62
Bird, MEX, 9aba1458-f773-4ec3-b8eb-33de9a924a3a, 69, 9164, No update data, 9g3qrq943fw9
Bird, MEX, 6599a722-7bb7-42f7-afd3-b2c23eac878a, 70, 9853, No update data, 9g3qrq949560
Bird, MEX, 3c250e2d-9521-4e15-9b80-ac7ca77276f6, 97, 13588, No update data, 9g3qrq40c16n
Bird, MEX, ca6a9cdf-af07-40fa-a73c-36281c06e5ee, 93, 13694, No update data, 9g3qrq94752p
Bird, MEX, 4b3ad5bf-564e-492f-979a-7286f89b6f18, 99, 13904, No update data, 9g3qrq409fbm
Bird, MEX, 811185c3-11f4-401a-b1d5-8d13b54600de, 97, 13588, No update data, 9g3qrq409b2q
Bird, MEX, 3820960e-d68d-409f-9b9f-6d38c4e6b8a4, 75, 10112, No update data, 9g3qrm9khxsr
Bird, MEX, e3699890-fc24-4b9e-9bbb-69dc10672392, 89, 13026, No update data, 9g3qrq94k8h6
Bird, MEX, c37b896a-5bab-4686-ab8a-7cfe816ac94b, 72, 10187, No update data, 9g3qrq3g9dek
Bird, MEX, 3836ec37-a18b-465a-ab84-d816d686f677, 96, 13430, No update data, 9g3qrq94s07n
Bird, MEX, 06b450e6-b3c8-4356-abb6-be315c26e07b, 64, 8851, No update data, 9g3qrq8q932k
Bird, MEX, 503f31a4-8d81-4178-88b5-4f487a2bb919, 69, 9164, No update data, 9g3qrq94s1xy
Bird, MEX, 31ed2f3d-6721-4eb0-9e61-30e8f63f90e8, 94, 13114, No update data, 9g3qrmcbdwm4
Bird, MEX, 15d090f9-b970-4bec-8cb2-ad2aadfe2f27, 76, 10270, No update data, 9g3qrnt4zq0u
Bird, MEX, 49a3d341-c98c-4573-bb35-3cebcc9ff00f, 75, 10688, No update data, 9g3qrq94w530
Bird, MEX, 02c76d9c-99b7-4755-8cae-9306fc6e5103, 99, 13904, No update data, 9g3qrm91xj5f
Bird, MEX, eb089722-b0a7-414a-8185-4144ea7263e0, 45, 5372, No update data, 9g3qrm91x4eg
Bird, MEX, dc906e05-5f2f-4e9d-9499-cf7701f58089, 88, 12859, No update data, 9g3qrq8qxrzj
Bird, MEX, 71555ae0-7c24-44e4-934d-b196a7b199e7, 99, 13904, No update data, 9g3qrm9383et
Bird, MEX, c93d0e35-6777-47f8-98e3-26a7a42c30d8, 96, 14195, No update data, 9g3qrm939kb2
Bird, MEX, abf19650-db98-406e-9878-bd28478685bf, 30, 3173, No update data, 9g3qrmf0bt0t
Bird, MEX, c21c34c1-2b6b-4aea-b8a6-9d799d99af38, 51, 6680, No update data, 9g3qrq95yz2g
Bird, MEX, 34200272-70f7-4534-8947-7468754475f5, 65, 9018, No update data, 9g3qrq65621f
Bird, MEX, 5726231b-9c27-4784-bc04-21e5c125724d, 73, 9796, No update data, 9g3qrjup825s
Bird, MEX, 6980b4b4-8730-43bf-9d53-d4a35ac68da0, 91, 13360, No update data, 9g3qrjr6psuj
Bird, MEX, 2a24bf50-54c1-4ef9-97e2-3a73432f05b5, 93, 13694, No update data, 9g3qrm9g1t5r
Bird, MEX, 26241a44-433c-4dee-9311-961dacbb2a34, 92, 13527, No update data, 9g3qrm9g16mq
Bird, MEX, 9aebdcfe-f29c-45c3-9545-4d915978b2f1, 80, 11523, No update data, 9g3qrm9g4h58
Bird, MEX, de0a2e90-fd32-440a-94b4-13897d72c0b4, 92, 13527, No update data, 9g3qrm9g4wb1
Bird, MEX, 4b3e657b-e894-4e3e-a29c-dd690a11c8e8, 81, 11690, No update data, 9g3qrm9g4t81
Bird, MEX, 72ef8580-9e1f-4666-9fed-c79af9ad5ce0, 90, 13193, No update data, 9g3qrq6hppgb
Bird, MEX, d2c55b4d-606f-4178-b9c6-8e87c01a8f44, 90, 12482, No update data, 9g3qrm9ffq9z
Bird, MEX, 84fa87d5-d6b6-437d-8419-b77c493015fe, 85, 12358, No update data, 9g3qrm9g4820
Bird, MEX, b6d48655-113a-4fe3-836d-8f1b0f48cc23, 90, 12482, No update data, 9g3qrm9fcbw8
Bird, MEX, a95c2462-6691-452b-b991-f99c9c4f4e95, 96, 14195, No update data, 9g3qrm9fftjj
Bird, MEX, 578907b9-a7d6-44bd-9cf5-1cdb03303fb0, 97, 14362, No update data, 9g3qrm9fgh81
Bird, MEX, d53cdc1f-f9ab-4f42-bb0d-11e77ed265e4, 89, 12324, No update data, 9g3qrm9fffem
Bird, MEX, 1badcfb3-43d9-41e1-8ca4-e256b730f20d, 94, 13861, No update data, 9g3qrm9fgkue
Bird, MEX, 1c69ee89-ee46-4f2a-b79c-7586cb6f4e58, 92, 13527, No update data, 9g3qrmfw8w2d
Bird, MEX, 60e17abf-8e77-4ec3-b091-4ccfc96c1a6d, 91, 13360, No update data, 9g3qrmfwbtqz
Bird, MEX, b6646355-a63a-47a1-b652-a78188932335, 92, 12798, No update data, 9g3qrmfwbsyg
Bird, MEX, fe8cf847-abf2-45da-a9d7-4aae164314f6, 92, 13527, No update data, 9g3qrmfw8xyu
Bird, MEX, bb135acc-9812-4408-b189-543589fc042f, 96, 14195, No update data, 9g3qrm9fgdxv
Bird, MEX, 3358d608-0862-4bd2-bb3b-5d5dfeb77a31, 91, 13360, No update data, 9g3qrmfwbuec
Bird, MEX, c5c94c44-4769-4907-9ace-5f0ac2214ea4, 79, 11356, No update data, 9g3qrm9fuhg5
Bird, MEX, 51c5b77b-24c5-40dc-8dd5-5095aa74aa1e, 65, 9018, No update data, 9g3qrm9f3bn9
Bird, MEX, b7f9fccc-1165-4618-b665-bfec486d89b3, 94, 13861, No update data, 9g3qrmfx160k
Bird, MEX, 47786719-4674-4398-b91b-6c23e5d9eb6c, 76, 10270, No update data, 9g3qrmdnw5x3
Bird, MEX, a4dfcf57-9795-47a6-be35-5d55a3bed33a, 89, 12324, No update data, 9g3qrmdh0dyb
Bird, MEX, 77268213-deb2-4e30-97c9-44fc8f30a580, 79, 11356, No update data, 9g3qrm9fs3bp
Bird, MEX, adfc30f0-158b-4947-aabb-ce903c27acd3, 80, 11523, No update data, 9g3qrjs7jjhr
Bird, MEX, be2c9ea3-7f04-48a7-9766-cbeea9df102d, 52, 6478, No update data, 9g3qrnkj67c9
Bird, MEX, b844ca2c-6583-499e-bbf6-c185189689d9, 73, 10354, No update data, 9g3qrn5sy4rh
Bird, MEX, aff522ac-3ae6-4e65-ae9a-fc0c1c09672b, 38, 4509, No update data, 9g3qrnsy3cws
Bird, MEX, 7f908544-b93d-4efb-9019-06f3766754bd, 63, 8684, No update data, 9g3qrnsth715
Bird, MEX, 7ec7c5be-ba86-4713-ab54-4bacebac3bb4, 46, 5530, No update data, 9g3qrjnz2zjj
Bird, MEX, ea431b03-bd59-4e65-a92e-ac7c2fa11c57, 88, 12166, No update data, 9g3qrm29t1st
Bird, MEX, a9979ef7-c217-419e-96b8-ccc8d1790e71, 31, 3340, No update data, 9g3qrmfv1mt6
Bird, MEX, a91bde70-e0af-4441-a690-8ba55c04489b, 28, 2839, No update data, 9g3qrmf8hp55
Bird, MEX, dc7411cf-a142-404f-8d16-6bc982649af5, 69, 9164, No update data, 9g3qrm37vwjf
Bird, MEX, ba9bae22-5a72-4c9a-b1e6-37afd85d1b18, 61, 7900, No update data, 9g3qrnsqpxjh
Bird, MEX, de786146-660c-45b8-afb0-dffff9cfef62, 44, 5214, No update data, 9g3qrjm8hwkr
Bird, MEX, 6bd55745-5ba8-49cd-a3bb-1aad160c9f61, 45, 5678, No update data, 9g3qrn5qnh8u
Bird, MEX, 8f03fbd4-67ac-431c-98c6-872960979512, 78, 11189, No update data, 9g3qrmd61g8q
Bird, MEX, 4c091f48-cb1d-4253-a83a-f4ed0f767927, 93, 13694, No update data, 9g3qrmd3c1dp
Bird, MEX, 63b64cf6-0d2b-4d45-9894-f233ab5bd67e, 79, 11356, No update data, 9g3qrmd6439b
Bird, MEX, cb0a99dd-92a8-48a9-b2f5-fea4c8fbeff6, 84, 11534, No update data, 9g3qrmd39u0k
Bird, MEX, dada8b0c-27c3-4786-9554-b39b48f6c9ff, 92, 13527, No update data, 9g3qrmd39cwt
Bird, MEX, 1cd53cc1-9c58-4641-8dea-fd11b629659b, 88, 12166, No update data, 9g3qrmd652k8
Bird, MEX, e3a2032c-2505-4521-a72b-7c0161a27946, 79, 11356, No update data, 9g3qrmd3d1et
Bird, MEX, 65823530-8a00-4741-9674-7a98d49654ac, 76, 10855, No update data, 9g3qrm37p0ef
Bird, MEX, 732d3c1e-cb1b-4edf-8817-7b1777b929f3, 92, 13527, No update data, 9g3qrmd33gy8
Bird, MEX, 43120913-ef52-47e5-b485-ea60a85e58c7, 73, 9796, No update data, 9g3qrjm2kyz7
Bird, MEX, 4e40bd37-ed1b-4a7b-bc67-78a44871fb65, 73, 10354, No update data, 9g3qrmd3dcem
Bird, MEX, 4d5bcbbb-34c6-4efd-8f41-60208765087f, 83, 11376, No update data, 9g3qrmd31zqt
Bird, MEX, 49a8c000-37a6-4dc1-a106-f4f560a46c67, 85, 11692, No update data, 9g3qrm36wh1h
Bird, MEX, 979bed1c-d720-4cdf-9fe4-8893f1ac2492, 78, 11189, No update data, 9g3qrm36z9sp
Bird, MEX, 7a657e3b-1042-421b-a2bb-adba3b2db196, 44, 5511, No update data, 9g3qrn7wtwvz
Bird, MEX, 58c49a57-12a5-4eca-b7e0-ecc9644b3474, 82, 11857, No update data, 9g3qrm0q7sru
Bird, MEX, a2138217-ba4b-4e24-9675-f34ce7131582, 79, 10744, No update data, 9g3qrn529v1e
Bird, MEX, 63b2791f-ec0a-4936-8210-5a7a1862b646, 84, 11534, No update data, 9g3qrm36wc2g
Bird, MEX, c4cda3e9-2622-432d-8ba7-2b168704e825, 74, 10521, No update data, 9g3qrmd3799d
Bird, MEX, 26dbf510-8bff-4540-b7d8-6fbed385c205, 87, 12008, No update data, 9g3qrm36qef8
Bird, MEX, aba6c0de-f220-4f71-bc2f-fc632c88f659, 31, 3340, No update data, 9g3qrmd35x1e
Bird, MEX, 23fb07f2-a4d6-42ff-bcae-ca42e3e7c2d5, 97, 14362, No update data, 9g3qrmd351y6
Bird, MEX, 40f3fe74-6fb4-4d3f-92ab-c086b6ca5a33, 76, 10855, No update data, 9g3qrm3d81j9
Bird, MEX, bd5dc621-cd77-4b4e-b870-3a0fc22ecfec, 84, 12191, No update data, 9g3qrnsq1x7q
Bird, MEX, b845b674-cb76-43ae-b5b5-a64af1cdb7e3, 96, 14195, No update data, 9g3qrmd3hhe5
Bird, MEX, 9d020bca-f50e-4f96-832c-78ac67175613, 85, 11692, No update data, 9g3qrm3d8c7g
Bird, MEX, 1e5aa972-ac0e-4556-8964-10fd226ef3ab, 94, 13861, No update data, 9g3qrmd2g6st
Bird, MEX, d1abc2bb-db1c-4a3f-8a59-99b54b40f70e, 49, 6004, No update data, 9g3qxcx0e9pm
Bird, MEX, 478d9fd1-60bf-4f1b-ab60-7ee0a2bb5835, 49, 6004, No update data, 9g3qxcx0p2nd
Bird, MEX, 648d9c7e-df38-4e64-866b-517e9431ae43, 63, 8216, No update data, 9g3qxcuprj7q
Bird, MEX, 09406d4d-193c-4add-8c2d-91601f27aed1, 74, 10521, No update data, 9g3qxcvx586m
Bird, MEX, 1a555b82-e4a3-4905-998f-02b07b5f069a, 71, 10020, No update data, 9g3qxf74g960
Bird, MEX, 122f3d8f-3e1e-409b-9d7b-99c2992daf46, 57, 7268, No update data, 9g3w81cd5jmu
Bird, MEX, f1b91bb8-d964-4be9-be25-bb10fd46d9f0, 22, 1837, No update data, 9g3w840qw3jn
Bird, MEX, 6be38835-823f-461d-b83a-3ec11c8907ca, 60, 7742, No update data, 9g3qrtte9jdq
Bird, MEX, 02755b7e-87d1-4aa3-83fd-353d97accc37, 51, 6320, No update data, 9g3qrtte0yhm
Bird, MEX, f217514a-8570-4ee2-986c-5997bac9910d, 66, 9185, No update data, 9g3w81ggvxjt
Bird, MEX, bedb19fc-4ac0-4597-9265-0d5c826bbca9, 70, 9853, No update data, 9g3w81guj92d
Bird, MEX, b16ecf9f-a5d7-4319-b9bc-0d2b3ddf05d5, 48, 5846, No update data, 9g3w84869sdu
Bird, MEX, 33d2e85f-a4bf-454e-9822-6a316ef84812, 46, 5530, No update data, 9g3w81u961h7
Bird, MEX, e942ea9f-1106-4fb2-a3f1-58bb93d58693, 76, 10270, No update data, 9g3w81v0cfc6
Bird, MEX, f0d483b9-8c8e-482a-a165-3d363571e630, 63, 8216, No update data, 9g3w81v0ccq2
Bird, MEX, 015ccf80-3ba9-4a4d-a8d4-56c18e255b2d, 61, 7900, No update data, 9g3w81v0fhh9
Bird, MEX, bb5f2223-4b8a-45bc-9197-d032ade3b6e1, 88, 12166, No update data, 9g3qrkjmct5e
Bird, MEX, e93da901-a33f-43c3-bbfb-00084fb53a3d, 56, 7110, No update data, 9g3qrk5wkh75
Bird, MEX, a7a3a358-1933-4781-8815-2136238f409d, 53, 7014, No update data, 9g3qrk5321jx
Bird, MEX, efbbd16d-b1bd-4ef6-abac-77616afb532a, 54, 6794, No update data, 9g3qrkgv8hv8
Bird, MEX, 8d67b0ec-ecad-4739-ad83-c0b44d478652, 67, 9352, No update data, 9g3qrmhudf72
Bird, MEX, 160dc7a9-0356-46dd-8a3c-a4ce637279b3, 62, 8517, No update data, 9g3qrk4xs55j
Bird, MEX, 55763db7-54de-42b1-8551-11313a519f1f, 47, 5688, No update data, 9g3qrkfb240w
Bird, MEX, 0144f193-9f5d-4766-b64b-3f8cfd05c689, 71, 10020, No update data, 9g3qrmhmbn8w
Bird, MEX, e065aa54-2d11-44dc-9e41-8a6abbf45960, 91, 13360, No update data, 9g3qrm5swyjb
Bird, MEX, f5380960-e05b-4827-976e-a3ac29bc7800, 74, 10521, No update data, 9g3qrm4btq6f
Bird, MEX, 1e37bdb6-a3e5-4a43-ae0f-622bebabd0cc, 48, 5846, No update data, 9g3qrkf62xyc
Bird, MEX, 0461ec4e-d87a-400b-8779-154a8d9d6391, 75, 10688, No update data, 9g3qrmqye7e9
Bird, MEX, 3a26adec-b25a-429b-8783-37f57cd3b0e4, 84, 12191, No update data, 9g3qrmqz29r0
Bird, MEX, 74bfd6d5-bdc2-4893-b555-398db9e91254, 90, 13193, No update data, 9g3qrmqz8jjd
Bird, MEX, d5d779dc-2a86-4778-bb74-2739ada2f2cc, 58, 7426, No update data, 9g3qrmqzzdk7
Bird, MEX, fafef7e2-07ed-4308-8e60-acae82b117d5, 54, 7181, No update data, 9g3qrmwbn4c2
Bird, MEX, 74ad72e4-97d8-4c56-9a02-b05e6022b6fe, 70, 9853, No update data, 9g3qrk9xsyr9
Bird, MEX, e48e60d0-7984-4b34-9967-24713320ae30, 98, 13746, No update data, 9g3qrm4wyhc5
Bird, MEX, c9178600-8af2-49bd-8cd1-d26c0ae78a81, 94, 13861, No update data, 9g3qrm4xj3ff
Bird, MEX, 0169ea46-e184-4a48-8231-2e2ba86284c1, 25, 2338, No update data, 9g3qrt500nvb
Bird, MEX, 9f1b065e-3c51-4d61-a3a9-0794da215166, 98, 13746, No update data, 9g3qrm4x7tzv
Bird, MEX, 74fac800-ff70-4475-ab6c-b6464be23ac0, 91, 13360, No update data, 9g3qrm7kzzfq
Bird, MEX, 327c66b1-d0f1-401e-a69d-1c0469db2d3a, 98, 13746, No update data, 9g3qrm4wcx7d
Bird, MEX, 8f8d28e8-3143-4404-92a1-9a5ffea3b2cb, 98, 14529, No update data, 9g3qrm4x68th
Bird, MEX, 265d16cf-062b-48e7-96f4-866c46aa7392, 96, 14195, No update data, 9g3qrm4x6u56
Bird, MEX, 6ceff993-b3b6-4922-aff2-43598760531f, 75, 10688, No update data, 9g3qrm7t3hdn
Bird, MEX, 36237539-7b1c-4fc4-9c5c-398fd6c66199, 88, 12859, No update data, 9g3qrm7t3p4j
Bird, MEX, adb9d90c-3f04-467e-952f-be31760d758f, 97, 14362, No update data, 9g3qrm4x38es
Bird, MEX, ec282f9d-c4c9-4f6b-b4cc-1164a1722115, 83, 11376, No update data, 9g3qrm7mrwhp
Bird, MEX, 5f4a1c09-f4d6-4fdc-9615-259dd1f80049, 80, 11523, No update data, 9g3qrk1hsrnn
Bird, MEX, 3ba916cd-33e8-4f5c-b6af-c564bbee8050, 98, 14529, No update data, 9g3qrkc6hwu2
Bird, MEX, e6abaf26-bec2-4fcd-ae35-224c4b7620b8, 30, 3173, No update data, 9g3qrm7x1fb8
Bird, MEX, fc2e662c-1fb7-40c1-acbd-7e164c45032c, 80, 11523, No update data, 9g3qrm187hq7
Bird, MEX, 7c1c3656-025c-441e-b4ae-8f156b4f996d, 55, 7348, No update data, 9g3qrm7rrhsn
Bird, MEX, 7a58b283-dedf-4938-b012-d9c6f831b3d8, 74, 9954, No update data, 9g3qrk2ug4q6
Bird, MEX, 9eaeb75a-59ea-4fad-850c-a2c1f00d7198, 39, 4676, No update data, 9g3qrm7qft2p
Bird, MEX, b3f8b6ee-97b0-44dd-81ae-b62c2e76fdee, 75, 10112, No update data, 9g3qrm6dd925
Bird, MEX, 1d36d8ef-885a-40ea-b576-db119fed8ff9, 84, 11534, No update data, 9g3qrm7rses3
Bird, MEX, 29a77051-51c8-4104-9a95-3736bdce5441, 39, 4676, No update data, 9g3qrm7rg8cd
Bird, MEX, 6ee023e7-3741-4c70-9925-6bbf3c74970e, 94, 13861, No update data, 9g3qrm7rcf2e
Bird, MEX, a48d6851-4bd5-4add-b1d0-9d933960a53c, 75, 10688, No update data, 9g3qrm7rfj7x
Bird, MEX, 9dab06be-7f0f-40ce-9b35-930611fb8806, 70, 9853, No update data, 9g3qrkc57jym
Bird, MEX, 26ed862c-b040-42aa-8d3b-d942b8998ab5, 78, 11189, No update data, 9g3qrme24980
Bird, MEX, 298fb3c6-3220-494f-8f0b-50ec96755572, 49, 6346, No update data, 9g3qrmtrrxhn
